long,lat
-116.954637,43.679198
-116.954307,43.679413
-116.954898,43.67916
-116.955007,43.67904
-116.955265,43.67904
-116.954562,43.679013
-116.954633,43.679362
-116.954587,43.679848
-116.954493,43.680942
-116.955288,43.678585
-116.954517,43.67917
-116.954807,43.679678
-116.955007,43.67897
-116.95492,43.678965
-116.955303,43.679187
-116.955195,43.678578
-116.955228,43.679073
-116.955232,43.67818
-116.954918,43.679153
-116.954755,43.679117
-116.955018,43.679145
-116.9556,43.678705
-116.955518,43.67864
-116.954755,43.679423
-116.954377,43.679542
-116.955088,43.679518
-116.955173,43.679387
-116.954833,43.679498
-116.955027,43.679188
-116.954758,43.679815
-116.954975,43.679445
-116.954543,43.679355
-116.95568,43.678455
-116.954963,43.679348
-116.954727,43.679408
-116.954522,43.679565
-116.95477,43.679535
-116.954838,43.679632
-116.954965,43.679748
-116.955307,43.67903
-116.955125,43.678907
-116.955202,43.678693
-116.95517,43.678738
-116.95517,43.678577
-116.955213,43.67742
-116.955,43.678945
-116.956045,43.677857
-116.954417,43.67878
-116.95501,43.676845
-116.9547,43.679528
-116.95521,43.678898
-116.954563,43.679468
-116.955942,43.678192
-116.957498,43.676677
-116.95848,43.677293
-116.956735,43.678105
-116.956297,43.677965
-116.956652,43.677093
-116.95519,43.678383
-116.955705,43.678228
-116.955578,43.678567
-116.955992,43.678145
-116.957003,43.6779
-116.95513,43.678043
-116.954827,43.67829
-116.954152,43.678733
-116.954672,43.678218
-116.955722,43.678375
-116.95437,43.678355
-116.954867,43.678678
-116.953008,43.67754
-116.955133,43.678377
-116.954852,43.678703
-116.95478,43.678402
-116.955177,43.678763
-116.95529,43.678557
-116.955663,43.678482
-116.955012,43.678437
-116.955768,43.678968
-116.955538,43.678412
-116.953835,43.678968
-116.955423,43.67812
-116.954772,43.678462
-116.955167,43.678828
-116.9546,43.678733
-116.955088,43.678812
-116.95473,43.678442
-116.955157,43.678173
-116.954858,43.678415
-116.954265,43.678722
-116.954812,43.678262
-116.954663,43.678418
-116.956045,43.678353
-116.95462,43.678143
-116.954915,43.67905
-116.955203,43.678343
-116.954862,43.67854
-116.955645,43.678418
-116.954832,43.678238
-116.955003,43.67837
-116.954795,43.67825
-116.955512,43.678397
-116.955868,43.678957
-116.955488,43.678173
-116.954943,43.678403
-116.95527,43.678905
-116.954652,43.678947
-116.955202,43.678892
-116.95544,43.67905
-116.95507,43.67928
-116.955195,43.678623
-116.954938,43.678487
-116.954932,43.678852
-116.956222,43.678203
-116.956187,43.678193
-116.956273,43.678127
-116.956228,43.678363
-116.956278,43.678295
-116.956418,43.678178
-116.956152,43.67815
-116.956115,43.678468
-116.956175,43.678173
-116.956242,43.678203
-116.956298,43.678327
-116.956173,43.678138
-116.9563,43.678313
-116.956258,43.678363
-116.956357,43.678273
-116.956143,43.678595
-116.956178,43.678232
-116.95615,43.678407
-116.956232,43.678247
-116.95616,43.678347
-116.955375,43.67902
-116.954997,43.679537
-116.957197,43.678603
-116.957292,43.678862
-116.957357,43.678593
-116.960195,43.678988
-116.959212,43.67914
-116.958558,43.679118
-116.958872,43.679005
-116.9607,43.677265
-116.961638,43.678392
-116.965105,43.681103
-116.964427,43.681797
-116.964122,43.681072
-116.961348,43.678868
-116.960653,43.677857
-116.961777,43.677817
-116.962012,43.678938
-116.962977,43.679883
-116.961623,43.678662
-116.961067,43.676753
-116.961747,43.676078
-116.962883,43.678125
-116.963522,43.678218
-116.962983,43.677952
-116.961577,43.679017
-116.96119,43.677127
-116.96148,43.675845
-116.96515,43.674622
-116.966318,43.675432
-116.966572,43.674702
-116.966517,43.674552
-116.96679,43.6746
-116.966553,43.674522
-116.966632,43.674432
-116.966972,43.673933
-116.96464,43.672295
-116.963098,43.671705
-116.965043,43.671612
-116.966148,43.67228
-116.966972,43.673502
-116.966793,43.673347
-116.966747,43.673493
-116.967013,43.673753
-116.967073,43.673407
-116.966632,43.673582
-116.966907,43.673433
-116.967078,43.673202
-116.966977,43.673858
-116.967338,43.674667
-116.966993,43.674503
-116.967002,43.67454
-116.96679,43.674508
-116.96712,43.67458
-116.966853,43.67469
-116.966655,43.674973
-116.968083,43.674637
-116.968382,43.674957
-116.967553,43.674998
-116.965843,43.675098
-116.966178,43.67488
-116.966245,43.674813
-116.966267,43.67491
-116.966208,43.674915
-116.966122,43.67486
-116.96615,43.674982
-116.966535,43.674497
-116.966533,43.674535
-116.96651,43.674668
-116.967338,43.674723
-116.967377,43.673667
-116.968188,43.673543
-116.966905,43.674757
-116.966985,43.675718
-116.96709,43.674525
-116.9671,43.674465
-116.966927,43.674467
-116.966995,43.67449
-116.967037,43.674515
-116.967087,43.674535
-116.967158,43.674638
-116.967327,43.674562
-116.966833,43.67453
-116.967068,43.67456
-116.96705,43.674552
-116.966582,43.67309
-116.964818,43.67174
-116.962892,43.671408
-116.962303,43.671917
-116.964602,43.67236
-116.963223,43.672155
-116.965182,43.67543
-116.961475,43.677228
-116.963082,43.678278
-116.962342,43.679952
-116.962188,43.681967
-116.96289,43.682517
-116.962673,43.682523
-116.96281,43.682033
-116.962808,43.682302
-116.96259,43.68228
-116.962822,43.682675
-116.962615,43.682377
-116.962517,43.682543
-116.961905,43.681795
-116.962652,43.682298
-116.961927,43.681692
-116.96254,43.682185
-116.962503,43.682312
-116.962155,43.681515
-116.959378,43.680087
-116.959052,43.6796
-116.959743,43.680275
-116.959692,43.680128
-116.961495,43.680542
-116.960283,43.680432
-116.960185,43.680357
-116.960122,43.680408
-116.959843,43.680403
-116.959662,43.680443
-116.959925,43.680287
-116.959607,43.680447
-116.95959,43.680422
-116.959642,43.680417
-116.956095,43.677722
-116.956223,43.677583
-116.956067,43.677792
-116.956167,43.677947
-116.956152,43.677805
-116.956283,43.678233
-116.956283,43.678218
-116.956325,43.678278
-116.956085,43.67807
-116.956328,43.67909
-116.95603,43.678723
-116.956312,43.679102
-116.956182,43.678905
-116.956208,43.67875
-116.957768,43.678345
-116.962073,43.677203
-116.965515,43.674965
-116.968072,43.675145
-116.970002,43.674925
-116.973768,43.675427
-116.977422,43.674277
-116.980705,43.674573
-116.981823,43.676393
-116.983647,43.676493
-116.9839,43.67597
-116.983353,43.675792
-116.983643,43.676043
-116.983653,43.67603
-116.982302,43.676697
-116.980732,43.675742
-116.979522,43.675828
-116.978992,43.67529
-116.980435,43.674255
-116.980582,43.674292
-116.980597,43.674253
-116.981302,43.673802
-116.980652,43.674263
-116.980877,43.674322
-116.980582,43.674328
-116.980253,43.674183
-116.980468,43.674347
-116.980438,43.674297
-116.9805,43.674057
-116.980493,43.674287
-116.980595,43.674268
-116.980562,43.674448
-116.98029,43.674218
-116.980523,43.674283
-116.980585,43.673902
-116.979102,43.674713
-116.980238,43.67439
-116.980477,43.674313
-116.980452,43.674412
-116.979945,43.674222
-116.980435,43.67432
-116.980302,43.674282
-116.980182,43.674337
-116.980395,43.67435
-116.98054,43.674282
-116.98033,43.67438
-116.980277,43.67436
-116.980538,43.67451
-116.980238,43.674445
-116.980682,43.674305
-116.980402,43.674345
-116.980093,43.674338
-116.979837,43.674315
-116.979748,43.67416
-116.979325,43.674087
-116.97904,43.674083
-116.979202,43.67404
-116.978488,43.673845
-116.979432,43.673983
-116.978827,43.673723
-116.978445,43.67375
-116.977497,43.67327
-116.978273,43.673888
-116.978703,43.67384
-116.97882,43.673917
-116.978795,43.673897
-116.978175,43.673835
-116.978215,43.673775
-116.978138,43.673753
-116.978082,43.673787
-116.978292,43.673822
-116.978405,43.673692
-116.978438,43.673642
-116.9784,43.673758
-116.978392,43.673705
-116.978362,43.673725
-116.978462,43.673767
-116.978263,43.673708
-116.978622,43.673775
-116.97892,43.673902
-116.978995,43.673927
-116.978968,43.674057
-116.979147,43.673983
-116.979258,43.67403
-116.979058,43.673918
-116.9791,43.674057
-116.979285,43.674037
-116.979373,43.67402
-116.978892,43.67384
-116.97898,43.673772
-116.978508,43.673662
-116.978968,43.673893
-116.97907,43.67403
-116.979688,43.673977
-116.978187,43.6737
-116.978402,43.67361
-116.978133,43.673603
-116.978557,43.673658
-116.978158,43.673627
-116.981008,43.674325
-116.982095,43.67475
-116.981308,43.674268
-116.982132,43.674698
-116.982452,43.674828
-116.981802,43.674507
-116.98155,43.674325
-116.980722,43.674098
-116.979315,43.673478
-116.9783,43.6731
-116.974752,43.671757
-116.97431,43.671643
-116.974815,43.671858
-116.974682,43.671807
-116.974673,43.67178
-116.975517,43.67219
-116.975863,43.672323
-116.976008,43.67229
-116.976773,43.672642
-116.973597,43.671772
-116.975542,43.672225
-116.976735,43.672613
-116.97784,43.672982
-116.977902,43.673043
-116.97781,43.673035
-116.978005,43.673075
-116.978307,43.673205
-116.977932,43.673005
-116.978447,43.673157
-116.97835,43.67332
-116.978013,43.673188
-116.978343,43.673242
-116.978447,43.67327
-116.978692,43.673327
-116.978633,43.673252
-116.978747,43.673392
-116.978683,43.67334
-116.97861,43.673327
-116.978742,43.673367
-116.979095,43.673483
-116.978768,43.673468
-116.979107,43.673357
-116.979142,43.673493
-116.978895,43.673458
-116.979028,43.673487
-116.978625,43.673485
-116.97933,43.673587
-116.979173,43.673553
-116.979057,43.67349
-116.97938,43.673572
-116.97924,43.67362
-116.979202,43.673538
-116.979143,43.673568
-116.979687,43.67365
-116.980093,43.673728
-116.98044,43.673677
-116.979535,43.673627
-116.979257,43.673687
-116.979372,43.673603
-116.979562,43.673772
-116.979687,43.673682
-116.978608,43.673415
-116.97966,43.67355
-116.9796,43.673662
-116.979615,43.67383
-116.979505,43.673618
-116.980035,43.673675
-116.97926,43.6736
-116.979625,43.673555
-116.97942,43.673602
-116.979703,43.673682
-116.979595,43.673637
-116.979087,43.673487
