GeoType,GeoName,TotalPop,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,citizens,citizensOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,prienv,prienvOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose
County,"Montgomery County, Virginia",53800,72.898,13.155,58.47,27.81,55.797,27.477,63.74,5.637,61.035,38.834,73.128,18.511,72.717,16.939,63.331,25.013,57.448,32.501,38.714,51.957,50.789,49.211,86.509,10.922,78.757,18.761,72.118,27.021,67.549,28.905,66.34,31.463,83.339,14.507,30.719,67.483,46.372,51.942,80.345,19.536,70.466,11.443,66.844,11.581,65.009,16.065,58.55,14.833,56.063,15.143,69.746,27.444,38.849,61.127,24.817,74.397
County,"Nelson County, Virginia",10854,70.246,12.873,56.474,29.94,50.605,27.104,60.802,5.554,59.734,40.058,71.498,18.137,70.803,17.602,61.418,24.632,56.875,30.886,39.141,48.952,50.408,49.592,85.49,11.62,77.912,19.306,70.907,28.101,68.321,28.289,64.016,33.409,81.887,15.676,31.71,65.804,48.113,49.639,79.635,20.166,68.489,11.827,64.945,11.896,62.73,16.255,56.827,14.677,55.904,14.707,68.84,27.99,35.244,64.663,21.914,77.228
County,"New Kent County, Virginia",14373,62.537,17.587,48.867,37.061,40.219,34.549,55.391,6.977,51.752,48.003,65.254,23.388,63.792,22.934,54.713,30.339,51.063,36.054,35.148,52.211,44.17,55.829,83.242,13.874,73.392,23.429,60.962,37.735,62.019,34.448,57.743,39.804,79.265,17.901,42.262,54.901,56.823,40.706,73.343,26.197,62.824,15.188,59.321,15.732,54.996,21.118,50.179,18.798,51.549,17.455,64.527,32.573,29.729,70.153,20.068,79.113
County,"Northampton County, Virginia",8831,72.285,9.539,55.073,31.892,49.281,23.845,64.396,4.757,62.65,37.066,72.663,14.681,70.416,14.75,63.11,19.944,60.443,24.558,44.979,40.447,54.614,45.386,85.418,11.349,77.105,19.341,71.135,27.419,71.439,25.129,63.645,33.575,81.611,15.333,33.593,63.645,47.588,49.34,82.329,17.302,68.304,11.522,65.898,11.23,64.21,13.885,58.677,12.77,60.071,12.136,70.628,26.005,33.531,66.252,19.793,79.109
County,"Northumberland County, Virginia",9642,64.719,15.654,49.195,36.761,42.497,31.778,56.644,6.476,53.201,46.58,66.322,21.666,64.887,21.231,56.127,27.944,52.319,33.545,36.81,49.392,46.335,53.664,83.53,13.726,74.315,22.517,62.625,36.033,63.2,33.165,59.04,38.473,79.734,17.449,40.186,57.093,55.728,41.712,75.712,23.887,62.252,14.168,59.071,14.809,55.242,19.613,51.307,17.207,53.007,16.489,65.612,31.357,30.457,69.468,19.37,79.757
County,"Nottoway County, Virginia",11010,64.41,13.125,48.587,37.639,39.032,29.288,56.611,5.911,54.07,45.694,65.798,19.093,63.883,18.773,55.962,24.579,53.115,29.187,38.923,43.515,47.87,52.13,82.108,15.182,74.126,22.233,63.492,34.591,65.284,30.704,59.127,38.13,79.148,17.657,41.756,55.657,55.619,41.322,76.588,22.617,62.22,14.102,58.817,14.659,56.574,17.18,53.384,15.761,55.778,14.759,66.274,30.217,26.565,73.292,15.511,83.338
County,"Orange County, Virginia",24552,67.118,15.042,52.007,33.523,46.215,30.263,58.445,6.289,55.358,44.412,68.144,21.123,67.392,20.072,58.062,27.231,53.927,33.44,37.669,50.272,47.179,52.821,84.373,12.654,75.435,21.567,65.677,33.267,65.041,31.687,60.601,36.844,80.324,16.99,37.309,60.272,53.615,43.928,76.551,23.187,65.935,13.628,62.498,13.932,59.575,18.518,52.624,16.919,53.212,16.191,66.34,30.601,32.751,67.141,21.045,78.144
County,"Page County, Virginia",17170,61.892,18.076,49.847,34.672,41.063,31.974,53.24,6.848,51.75,47.95,65.551,23.259,64.521,23.212,54.644,30.5,51.517,35.922,34.897,52.945,44.037,55.962,82.524,13.888,73.568,23.341,62.918,36.084,62.722,34.136,56.804,40.096,77.927,19.222,37.322,58.926,55.372,41.857,73.67,26.204,62.533,14.741,59.312,15.015,55.359,20.704,49.954,18.567,50.059,17.911,63.824,32.769,30.243,69.559,19.902,79.563
County,"Patrick County, Virginia",13632,59.305,20.674,45.28,39.747,35.563,37.396,50.474,7.859,47.656,52.049,61.479,26.731,60.288,26.292,50.478,33.834,47.256,39.018,32.476,54.475,40.314,59.686,81.267,15.759,71.608,25.102,56.381,42.125,58.579,37.79,54.53,42.766,77.37,19.53,45.381,51.465,60.911,36.514,69.548,29.942,60.224,16.689,56.377,17.656,52.509,23.042,47.066,21.047,48.111,19.387,61.639,35.058,26.954,72.906,17.854,81.418
County,"Pittsylvania County, Virginia",45313,62.317,16.821,47.94,36.674,39.538,32.327,53.905,6.8,50.367,49.422,63.705,23.893,62.681,22.983,53.799,29.523,50.197,34.863,35.2,49.822,43.629,56.37,81.417,15.839,72.512,23.924,61.99,36.705,60.708,35.287,57.402,39.782,78.017,19.119,40.325,56.375,56.968,40.437,73.078,26.437,61.127,15.119,58.308,15.808,54.867,20.302,50.065,18.404,51.473,17.779,64.001,32.715,28.147,71.779,16.92,82.259
County,"Powhatan County, Virginia",20402,62.821,18.194,48.986,35.103,42.476,34.274,53.921,7.203,50.623,49.173,65.178,24.479,64.828,23.781,55.009,31.485,50.089,38.205,33.614,54.707,42.886,57.114,82.8,14.5,73.489,23.819,61.125,37.97,59.872,36.893,58.537,38.912,78.943,18.548,39.077,58.079,55.171,42.685,72.495,27.235,63.938,14.821,59.162,15.748,55.656,21.701,51.039,19.096,50.463,18.563,63.777,33.403,31.428,68.535,20.264,79.164
County,"Prince Edward County, Virginia",12968,72.029,9.622,55.264,32.094,48.919,23.938,63.765,4.765,62.118,37.629,72.593,14.961,70.372,15.038,63.119,20.128,60.521,24.741,44.551,40.999,54.621,45.38,85.383,11.334,76.961,19.572,70.447,28.171,71.066,25.509,63.11,34.118,81.513,15.47,33.159,63.924,48.616,48.229,82.309,17.392,68.19,11.544,65.741,11.196,63.624,14.196,58.041,12.836,59.629,12.121,70.533,26.138,33.401,66.377,19.904,79.056
County,"Prince George County, Virginia",25977,66.297,13.778,50.989,35.479,41.183,30.492,56.967,5.993,55.273,44.51,67.367,19.653,66.294,18.925,57.817,25.232,54.018,30.669,39.027,45.948,47.403,52.597,83.302,14.134,75.266,21.493,63.466,34.96,64.607,31.212,60.126,37.293,80.389,16.694,40.292,57.233,55.04,42.141,76.602,22.843,64.745,13.812,60.61,14.315,58.256,17.714,54.218,15.961,55.55,14.904,66.848,30.043,28.723,71.174,16.865,82.086
County,"Prince William County, Virginia",280543,73.276,10.704,59.434,27.976,51.097,24.793,63.216,4.559,65.14,34.804,75.301,15.294,74.016,15.167,66.914,20.533,62.894,25.774,44.637,43.667,55.952,44.048,86.68,10.3,78.522,18.256,74.058,24.282,73.886,22.927,66.596,31.058,83.816,13.778,30.148,66.711,45.276,52.461,80.486,18.993,67.638,10.842,65.625,10.422,62.553,13.658,56.612,12.477,59.536,12.586,72.633,24.643,38.781,61.118,22.908,75.814
County,"Pulaski County, Virginia",25510,61.616,19.114,47.111,38.61,36.561,35.939,53.496,7.419,50.296,49.419,63.905,24.572,62.643,24.082,52.662,32.048,49.028,37.703,34.122,53.383,42.199,57.801,82.495,14.634,73.006,23.773,58.921,39.593,62.239,34.656,56.44,41.031,78.751,18.315,43.966,53.021,59.698,37.761,72.847,26.744,60.897,15.76,56.623,16.473,51.583,21.92,47.098,19.858,49.516,18.449,63.266,33.535,28.808,71.066,19.28,79.914
County,"Rappahannock County, Virginia",5589,69.276,14.078,55.274,30.803,49.984,28.541,60.037,5.892,58.715,41.054,71.062,19.528,70.169,19.216,60.879,26.332,56.605,32.568,38.425,51.411,48.936,51.064,85.423,11.387,76.246,20.889,68.559,30.556,66.386,30.397,62.057,35.335,81.155,16.282,33.153,64.058,49.602,48.023,78.476,21.5,67.714,12.479,64.672,12.332,60.985,18,54.356,15.903,54.036,15.439,68.165,28.812,36.262,63.574,24.011,75.363
County,"Richmond County, Virginia",6679,67.285,12.803,52.938,33.042,44.865,26.817,58.288,5.612,57.292,42.418,69.231,18.277,67.741,18.273,59.568,24.008,56.651,28.953,40.714,45.152,49.532,50.468,83.666,12.876,75.415,21.214,66.761,31.991,66.931,29.697,59.945,36.925,79.36,17.627,35.599,60.89,51.792,45.015,78.413,21.35,65.306,13.186,62.306,13.15,59.996,16.715,54.942,15.096,55.548,14.562,67.176,29.501,31.091,68.691,18.572,80.588
County,"Roanoke County, Virginia",66984,63.93,18.681,48.972,36.109,41.426,36.146,56.091,7.196,51.126,48.755,65.782,24.288,65.143,23.263,54.86,31.91,49.935,38.261,33.47,55.102,43.199,56.801,83.846,13.839,74.394,22.763,62.513,36.179,61.899,34.489,59.85,38.026,80.574,16.891,41.578,56.072,57.065,40.983,72.613,26.87,63.44,14.942,59.443,15.724,54.495,21.635,50.239,19.16,51.053,18.316,64.911,32.277,31.098,68.882,20.567,78.513
County,"Rockbridge County, Virginia",16817,62.522,18.219,48.988,37.144,40.098,34.722,55.105,7.016,51.604,48.188,65.306,24.044,63.922,23.476,54.188,31.202,50.533,36.847,34.254,53.71,43.353,56.647,83.153,14.005,73.605,23.237,61.424,37.118,62.928,33.414,57.743,39.897,79.629,17.6,42.35,55.288,57.701,39.92,73.496,26.019,62.342,15.074,58.713,15.462,53.927,21.599,48.868,19.057,50.539,17.692,64.706,32.123,29.476,70.39,20.513,78.549
County,"Rockingham County, Virginia",53298,61.667,18.397,50.331,35.236,43.702,33.875,53.187,7.046,50.176,49.711,66.385,23.25,66.27,22.539,55.036,31.44,50.749,37.676,33.275,55.205,42.688,57.312,83.299,13.872,73.215,24.096,62.363,36.596,58.979,36.965,59.28,38.104,78.301,19.233,37.911,59.325,54.291,43.649,71.632,28.061,63.441,14.807,59.396,15.38,54.509,22.003,48.376,19.532,49.429,18.46,64.102,32.793,31.307,68.612,20.404,78.892
County,"Russell County, Virginia",20317,56.724,22.131,44.26,39.676,32.214,37.778,46.641,7.91,45.73,54.083,60.459,27.315,60.216,26.19,49.889,34.089,46.64,39.567,30.973,55.504,39.089,60.912,79.862,17.397,69.624,27.505,53.945,44.641,55.901,39.855,52.992,44.382,76.541,20.526,44.465,52.853,62.445,35.02,68.876,30.813,59.2,16.738,54.71,17.572,49.721,25.117,45.544,21.836,47.199,19.656,61.743,34.804,25.288,74.568,16.503,82.827
County,"Scott County, Virginia",16512,54.337,23.374,44.1,39.683,33.317,38.808,46.681,8.315,44.62,55.156,59.432,28.594,58.784,27.878,48.695,36.011,45.339,41.537,30.09,56.695,37.988,62.012,80.157,16.907,70.161,26.816,54.87,43.821,55.756,40.484,53.276,43.899,76.28,20.795,45.024,51.723,61.588,35.902,67.907,31.686,58.153,17.261,54.114,18.467,49.357,24.98,45.173,22.423,46.256,21.034,60.339,36.386,25.86,74.017,17.652,81.687
County,"Shenandoah County, Virginia",30850,62.926,18.863,48.97,36.502,39.758,33.12,52.863,7.025,51.213,48.552,65.535,23.329,64.31,23.088,54.724,30.51,51.072,36.448,35.46,52.632,43.888,56.111,83.382,13.491,73.659,23.225,61.407,37.403,61.509,34.94,57.677,39.631,78.738,18.429,40.69,56.062,58.369,39.018,73.429,26.325,62.541,14.973,59.46,15.469,54.599,21.041,49.663,19.016,50.908,18.039,64.087,32.829,29.902,69.944,20.518,78.719
County,"Smyth County, Virginia",22711,59.434,20.926,45.907,39.028,36.299,36.788,50.569,7.861,47.651,52.079,62.137,26.374,61.277,25.7,50.791,33.839,47.328,39.518,32.352,54.836,40.156,59.844,81.1,15.896,72.123,24.706,58.086,40.608,58.802,37.661,55.032,42.259,77.595,19.463,44.306,52.542,60.878,36.585,70.049,29.507,59.496,16.5,55.95,17.585,51.344,23.93,47.143,21.069,48.214,19.755,61.702,35.103,27.464,72.407,18.658,80.672
County,"Southampton County, Virginia",13326,64.091,13.926,48.192,37.882,39.046,30.424,56.105,6.057,53.385,46.385,65.696,19.985,64.099,19.393,55.858,25.513,52.768,30.439,38.169,45.184,46.877,53.123,82.467,14.951,74.03,22.495,62.001,36.212,64.211,31.631,58.813,38.587,79.479,17.434,41.958,55.587,56.451,40.635,76.332,22.988,62.736,14.144,58.934,14.743,56.289,17.96,52.8,16.25,55.117,14.981,66.254,30.384,27.056,72.832,15.98,82.913
County,"Spotsylvania County, Virginia",84467,68.841,13.392,55.367,31.192,47.758,28.931,58.655,5.908,58.212,41.589,69.818,20.5,69.184,20.01,59.946,26.606,55.66,31.864,38.909,48.999,49.899,50.101,84.775,12.518,77.061,20.198,68.617,30.357,65.957,30.45,63.148,34.311,80.89,16.699,33.791,63.138,49.104,48.804,76.48,23.173,66.752,12.6,63.548,13.01,62.076,16.899,57.068,15.541,55.689,15.436,67.646,29.411,33.676,66.275,20.923,78.204
County,"Stafford County, Virginia",87903,73.366,12.233,58.782,28.953,53.903,26.445,64.341,5.387,61.219,38.604,73.34,17.323,71.913,17.04,63.476,23.537,59.335,29.504,41.291,48.422,51.754,48.246,86.589,10.496,77.419,19.627,70.984,28.139,69.525,27.438,62.652,34.912,81.946,15.569,32.94,64.291,51.333,46.216,79.641,20.176,69.342,12.196,66.691,11.883,63.525,16.199,56.039,14.41,56.095,14.284,69.595,27.637,37.375,62.515,23.379,75.882
County,"Surry County, Virginia",4956,70.909,9.972,54.636,32.084,47.407,24.631,61.451,4.894,60.418,39.373,71.09,15.363,69.925,14.832,61.974,20.33,58.369,25.462,42.802,40.859,53.09,46.911,84.706,12.632,77.701,19.107,69.666,28.868,69.428,26.595,63.958,33.387,81.84,15.334,33.665,63.881,48.943,48.233,81.423,18.136,68.121,11.504,64.403,11.737,63.513,13.915,59.174,12.857,59.862,12.403,70.025,26.654,31.438,68.473,16.785,82.084
County,"Sussex County, Virginia",9794,69.678,8.756,52.868,34.197,44.363,23.356,61.079,4.741,59.69,40.075,69.591,14.378,67.841,14.123,60.823,18.778,57.635,23.227,43.76,36.76,53.179,46.821,83.34,14.168,77.169,19.265,69.609,28.48,69.734,26.323,63.556,33.638,80.616,16.293,37.333,60.334,50.244,46.491,81.285,17.948,65.689,12.036,62.157,12.343,62.476,12.937,59.629,12.141,61.202,11.821,69.444,26.976,27.406,72.46,13.799,84.868
County,"Tazewell County, Virginia",31344,56.771,21.231,44.924,39.017,34.067,37.835,48.243,8.056,46.016,53.735,60.159,27.93,59.342,26.883,49.588,35.086,46.718,40.254,31.25,55.522,39.564,60.435,80.613,16.194,71.398,25.41,56.247,42.487,58.253,38.618,54.064,43.098,76.318,20.71,44.321,51.93,61.581,35.817,69.627,30.129,57.245,17.409,54.126,18.078,48.96,25.007,45.245,22.034,46.444,20.721,60.854,35.912,27.092,72.761,18.471,80.979
County,"Warren County, Virginia",26608,63.347,17.859,52.267,33.35,46.232,30.285,54.873,6.458,54.102,45.695,68.025,22.188,66.989,22.657,57.606,29.261,53.395,35.514,35.828,53.12,45.626,54.373,84.062,12.727,74.895,22.35,65.23,33.886,63.252,33.358,59.631,37.49,79.964,17.448,34.32,62.635,50.598,47.087,76.145,23.841,63.851,13.859,60.073,14.072,56.722,20.768,52.277,17.908,51.746,17.688,65.514,31.33,33.702,66.188,21.217,78.32
County,"Washington County, Virginia",39783,59.845,20.748,47.502,36.638,39.461,35.846,51.336,7.656,48.925,50.841,63.414,26.212,62.913,25.535,52.639,33.702,48.417,39.826,32.058,56.37,41.061,58.939,82.038,15.016,72.467,24.651,59.799,39.159,58.758,37.821,56.404,40.925,77.967,19.364,40.891,56.05,57.633,40.064,70.588,29.112,61.167,15.724,57.33,16.592,52.646,23.142,48.062,20.568,48.284,19.703,62.624,34.339,29.789,70.114,20.053,79.362
County,"Westmoreland County, Virginia",12916,69.313,11.593,53.8,33.425,45.448,26.535,61.214,5.288,59.816,39.909,70.735,17.419,68.751,17.386,60.788,23.021,57.986,27.817,42.066,44.249,51.499,48.501,85.076,11.769,76.042,20.607,68.109,30.528,68.967,27.484,61.367,35.95,80.892,16.19,35.671,61.487,51.915,45.125,80.088,19.586,67.487,12.39,63.952,12.231,62.249,15.675,56.139,14.268,57.134,13.357,69.005,27.749,31.974,67.833,19.787,79.255
County,"Wise County, Virginia",27966,57.754,21.028,46.848,36.017,38.115,33.628,48.703,7.65,48.212,51.535,62.036,26.025,62.023,25.397,51.947,33.186,47.75,39.288,32.026,54.795,40.645,59.355,80.159,16.81,72.037,25.216,59.688,39.318,58.055,38.716,55.695,41.221,76.481,20.887,38.912,57.259,58.185,39.324,69.753,29.985,59.57,15.913,56.573,17.01,51.418,22.587,48.541,20.564,47.866,20.507,61.552,35.132,28.034,71.873,18.14,81.36
County,"Wythe County, Virginia",21223,59.796,20.184,47.035,37.212,37.892,35.48,50.387,7.505,48.601,51.157,63.328,25.396,62.689,24.877,52.468,32.847,48.689,38.678,32.497,55.157,41.302,58.698,81.815,15.064,72.215,24.811,59.432,39.443,59.063,37.366,55.556,41.584,77.227,20.015,40.622,56.254,57.221,40.297,70.239,29.416,61.269,15.693,56.675,16.505,52.127,22.365,47.88,20.407,48.427,19.312,62.465,34.304,28.634,71.243,18.961,80.477
County,"York County, Virginia",44447,66.487,15.577,51.694,34.902,44.787,32.99,58.046,6.512,55.289,44.559,68.074,22.126,67.247,21.128,58.219,28.361,53.385,34.641,36.787,51.669,45.693,54.307,84.101,13.491,74.714,22.38,63.326,35.311,62.711,33.155,60.98,36.965,81.108,16.353,39.617,58.457,53.703,44.259,74.823,24.649,64.846,13.838,60.399,14.349,57.029,19.624,52.57,17.532,53.492,16.455,67.12,30.188,32.167,67.769,21.232,77.715
County,"Alexandria city, Virginia",115156,83.778,6.785,70.068,20.045,70.233,18.035,73.99,3.907,73.653,26.12,81.105,10.678,80.723,10.377,73.505,16.191,68.126,22.598,50.274,41.769,62.42,37.58,89.688,7.424,82.845,14.064,82.143,17.405,76.435,20.938,72.892,24.901,86.317,11.624,21.67,76.466,32.007,66.638,87.02,13.024,79.031,8.487,76.041,8.153,77.671,10.177,67.989,10.109,63.636,10.921,75.426,22.148,49.156,50.794,28.195,70.93
County,"Bristol city, Virginia",12269,63.344,17.549,49.991,35.106,42.488,32.656,55.243,6.894,52.533,47.194,66.141,22.964,64.911,22.799,55.28,30.316,51.634,36.049,35.323,52.829,44.711,55.288,83.189,13.548,73.765,23.145,63.279,35.644,61.887,34.693,57.649,39.591,78.731,18.485,38.491,58.209,55.35,42.097,74.033,25.737,63.305,14.728,60.058,15.14,55.91,20.668,50.138,18.677,50.639,17.891,64.315,32.521,31.55,68.308,20.955,78.388
County,"Buena Vista city, Virginia",4129,61.178,18.659,47.958,38.165,37.967,35.017,54.273,7.169,50.626,49.144,64.245,24.211,62.568,23.864,52.924,31.454,49.773,36.646,34.347,52.716,43.041,56.958,82.407,14.6,73.367,23.301,61.343,37.035,63.602,32.914,56.693,40.755,78.919,18.142,43.029,54.152,58.594,38.854,73.031,26.385,60.899,15.608,57.492,16.112,52.984,21.638,48.495,19.291,50.348,18.143,63.853,32.779,27.918,71.921,19.188,79.812
County,"Charlottesville city, Virginia",28530,79.848,7.837,65.407,23.537,64.133,20.076,70.915,4.115,70.469,29.323,79.266,12.458,78.201,12.323,70.773,17.883,66.205,23.893,47.16,43.68,60.087,39.913,88.826,8.225,81.253,16.027,79.492,19.83,75.481,21.738,69.984,27.636,84.856,12.88,23.753,74.067,38.192,59.735,86.035,13.966,75.091,9.165,72.713,8.576,71.697,12,64.165,10.916,62.171,11.281,74.467,22.725,44.209,55.631,27.809,71.317
County,"Chesapeake city, Virginia",154583,71.017,11.908,53.343,33.191,48.577,28.279,60.139,5.692,57.856,42.017,69.457,17.973,68.361,16.832,59.735,23.496,54.943,30.114,39.626,45.152,49.466,50.534,85.066,12.449,78.86,18.012,68.612,30.069,67.394,28.719,63.444,33.279,82.501,14.707,36.623,61.485,50.454,46.657,78.833,20.629,68.401,12.248,64.321,13.05,62.467,15.912,56.806,14.962,57.633,14.592,68.386,28.637,32.224,67.806,17.997,80.901
County,"Colonial Heights city, Virginia",12254,61.893,18.848,49.049,35.287,40.893,34.269,52.751,7.193,50.618,49.187,64.365,24.127,64.374,22.936,54.23,31.096,49.135,37.644,33.466,53.158,42.996,57.003,82.332,15.26,74.645,22.588,63.032,35.881,60.743,35.527,59.228,38.11,78.936,18.584,39.25,57.989,55.503,42.33,72.133,27.293,62.332,14.969,57.884,16.288,55.289,20.794,51.789,18.968,50.982,19.133,63.682,33.364,29.503,70.524,17.905,81.304
County,"Covington city, Virginia",3922,61.924,17.267,47.497,39.301,37.443,34.686,55.256,6.912,50.874,48.927,64.054,23.124,62.322,22.468,52.891,30.036,49.435,35.32,34.845,50.404,43.796,56.203,82.476,15.023,74.341,22.258,61.822,36.324,64.714,31.475,58.14,39.412,79.549,17.515,45.03,52.779,58.854,38.6,73.958,25.213,61.104,15.333,57.17,16.065,53.705,20.35,50.144,18.282,52.241,17.263,64.423,32.177,26.41,73.502,17.516,81.273
County,"Danville city, Virginia",29166,71.854,9.079,55.248,31.532,47.756,23.03,63.516,4.633,61.683,38.159,72.385,14.121,70.685,13.864,63.137,19.048,59.644,23.852,44.583,38.918,55.395,44.605,84.514,12.711,78.315,18.347,72.117,26.248,71.989,24.114,65.351,31.904,81.869,15.291,32.846,64.659,47.396,49.745,82.356,17.096,67.692,11.412,63.976,11.427,64.293,13.446,60.437,12.181,61.579,12.064,70.783,25.771,31.411,68.495,17.02,81.706
County,"Emporia city, Virginia",3699,74.309,6.902,55.658,32.752,49.337,20.694,66.149,4.051,64.215,35.59,73.437,12.212,70.538,11.908,64.553,15.957,62.466,19.826,48.216,33.939,58.823,41.177,85.499,11.465,78.53,17.706,73.618,24.569,75.021,21.328,65.624,31.571,82.355,14.457,33.158,64.108,46.835,49.767,84.862,14.581,68.191,10.582,66.074,10.438,65.381,11.133,61.45,10.608,63.863,10.237,72.193,24.288,30.966,68.864,16.009,82.695
County,"Fairfax city, Virginia",16617,78.61,9.212,64.592,24.901,60.883,23.217,69.993,4.507,69.308,30.531,78.396,14.035,77.329,13.646,69.823,19.653,64.813,25.877,46.339,45.338,57.471,42.529,88.455,8.733,80.478,16.658,77.48,21.519,74.339,22.475,69.024,28.799,85.01,12.669,27.801,70.375,41.093,56.849,84.175,15.625,73.423,10.201,70.94,9.603,68.834,13.672,61.556,12.152,60.968,12.308,73.981,23.431,42.991,56.838,27.382,71.505
County,"Falls Church city, Virginia",9328,81.384,8.114,67.246,22.118,68.77,20.867,72.517,4.248,71.864,27.983,80.96,12.881,80.348,12.56,72.683,18.901,67,25.677,47.014,47.017,59.92,40.08,89.665,7.692,81.814,15.751,79.925,19.556,74.814,22.401,71.681,26.453,86.261,11.817,23.077,75.412,36.607,62.012,85.731,14.334,76.959,8.912,74.689,8.312,71.801,12.612,64.082,11.277,61.636,11.726,75.427,22.346,49.37,50.522,32.212,67.086
County,"Franklin city, Virginia",5766,72.228,8.354,53.901,34.339,46.286,24.077,64.692,4.579,61.604,38.204,71.402,13.766,69.002,13.489,62.027,18.433,59.06,22.858,45.077,36.815,55.571,44.429,84.975,12.52,77.959,18.405,70.991,27.095,72.737,23.353,64.781,32.77,82.5,14.485,36.589,61.39,49.366,47.693,82.794,16.456,67.505,11.435,64.402,11.705,63.741,12.653,60.146,11.939,62.332,11.44,70.976,25.645,29.865,70.059,15.98,82.576
County,"Fredericksburg city, Virginia",16486,77.971,8.622,63.195,25.561,60.382,21.751,68.396,4.39,68.092,31.718,77.313,13.336,76.587,12.91,68.64,18.814,63.577,24.968,45.999,43.07,57.867,42.133,87.863,9.427,81.236,16.036,77.948,21.16,74.279,22.545,69.05,28.551,84.522,13.196,26.518,71.647,39.881,58.129,84.557,15.255,73.657,9.728,70.614,9.496,70.03,12.382,63.752,11.349,61.95,11.943,73.245,23.939,40.398,59.529,23.977,74.948
County,"Galax city, Virginia",4941,61.18,17.986,50.075,34.15,40.858,31.921,51.658,6.944,51.661,48.094,64.633,22.738,64.609,21.91,54.526,29.853,50.007,36.017,34.246,51.856,43.791,56.208,81.974,15.215,75.158,21.883,65.49,33.366,62.496,34.112,59.09,37.769,77.898,19.465,36.985,59.433,54.092,43.374,73.362,26.2,62.891,14.516,58.693,15.654,55.727,19.473,53.246,18.136,51.301,18.741,63.648,33.015,29.072,70.877,17.275,82.011
County,"Hampton city, Virginia",90364,75.493,8.599,58.411,30.23,50.621,23.95,64.371,4.543,63.691,36.164,73.967,13.469,72.377,12.937,64.882,18.403,60.288,24.079,44.995,39.305,55.806,44.194,86.204,11.472,80.424,16.542,74.716,23.819,74.08,22.26,67.813,29.751,83.92,13.482,32.446,65.331,46.659,50.821,83.257,16.153,69.419,10.776,65.192,10.98,65.961,12.6,62.278,11.433,62.721,11.449,71.727,25.113,33.111,66.873,17.236,81.324
County,"Harrisonburg city, Virginia",25193,75.31,9.97,62.138,26.588,56.361,23.391,67,4.661,66.775,33.042,76.392,15.22,75.088,15.029,67.343,20.73,63.279,26.151,45.269,44.842,55.959,44.041,87.555,9.42,79.664,17.249,76.284,22.592,73.834,22.995,66.714,30.715,83.365,14.13,29.109,68.706,43.793,53.668,83.158,16.644,70.821,10.782,68.656,10.104,66.294,14.616,60.319,12.487,60.173,12.642,72.662,24.461,39.946,59.859,25.256,73.688
County,"Hopewell city, Virginia",14824,69.852,10.653,54.931,31.548,46.173,25.195,59.904,4.974,60.342,39.456,70.588,15.723,69.843,14.962,61.394,20.782,57.471,26.021,42.022,41.237,52.307,47.693,84.215,13.214,78.435,18.447,70.268,28.197,69.938,25.922,64.523,32.643,81.844,15.346,33.209,64.445,48.752,48.449,80.987,18.5,67.745,11.557,63.588,11.911,63.329,13.985,59.416,12.979,59.478,12.983,69.724,26.781,30.395,69.539,15.626,83.223
County,"Lexington city, Virginia",2533,78.926,7.953,63.73,26.185,60.22,21.265,71.292,4.176,69.801,29.997,78.723,12.662,76.728,12.886,69.186,18.293,66.053,23.339,48.011,42.583,59.667,40.333,88.715,8.136,80.499,16.416,77.557,21.443,76.383,20.838,67.903,29.806,84.869,12.623,26.905,70.827,41.562,55.943,85.995,13.982,74.223,9.551,72.426,8.649,69.621,12.509,61.597,11.085,62.061,10.711,74.31,22.681,42.384,57.337,27.774,71.259
County,"Lynchburg city, Virginia",44000,71.01,11.136,55.843,31.149,50.457,26.148,60.087,5.323,61.134,38.609,72.051,16.833,70.835,16.595,62.645,22.557,58.372,28.482,41.936,45.432,52.695,47.305,85.37,11.675,76.793,20.219,70.038,28.922,67.503,28.862,63.249,34.16,81.8,15.544,32.477,64.942,47.762,49.825,80.192,19.559,67.965,12.058,65.778,12.014,63.334,15.031,57.75,14.036,57.625,13.783,69.195,27.793,35.015,64.897,21.098,78.075
County,"Manassas city, Virginia",26230,74.028,9.969,61.082,26.915,53.523,23.657,64.902,4.799,64.981,34.853,74.471,14.428,73.377,13.994,65.858,19.859,61.645,25.379,45.325,41.621,54.764,45.236,85.881,11.245,78.692,18.139,75.053,23.627,72.153,24.125,65.577,31.713,82.974,14.405,31.631,66.289,44.026,53.486,82.454,17.147,70.309,11.162,66.859,11.106,65.616,13.458,59.729,12.623,60.022,13.066,71.57,25.603,36.057,63.816,20.954,77.907
